"Estimated Resident Population by Age and Sex (1991+) (Annual-Mar)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","As at","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","Male","","","","","","","","","","","","","","","","","","Female","","","","","","","","","","","","","","","","","","Total","","","","","","","","","","","","","","","","",""
" ","0 Years","1 Years","2 Years","3 Years","4 Years","5 Years","6 Years","7 Years","8 Years","9 Years","10 Years","11 Years","12 Years","13 Years","14 Years","15 Years","16 Years","17 Years","0 Years","1 Years","2 Years","3 Years","4 Years","5 Years","6 Years","7 Years","8 Years","9 Years","10 Years","11 Years","12 Years","13 Years","14 Years","15 Years","16 Years","17 Years","0 Years","1 Years","2 Years","3 Years","4 Years","5 Years","6 Years","7 Years","8 Years","9 Years","10 Years","11 Years","12 Years","13 Years","14 Years","15 Years","16 Years","17 Years"
2006,29850,29530,29270,28660,28570,30020,30150,29350,29990,29880,31270,31420,31930,32130,33180,33340,32430,31620,28700,28000,28060,27150,27490,28650,28820,27940,28700,28510,29620,29870,30090,30570,31210,32170,31480,30680,58540,57530,57330,55820,56060,58670,58980,57290,58690,58400,60890,61290,62020,62700,64390,65510,63900,62300
2007,31390,29790,29680,29410,28810,28750,30320,30430,29660,30250,30180,31460,31550,31940,32080,33050,33230,32210,29770,28550,28100,28190,27320,27770,28890,29060,28220,28940,28770,29810,30000,30240,30680,31400,32370,31700,61160,58330,57790,57590,56130,56520,59210,59490,57880,59200,58950,61270,61550,62180,62760,64450,65600,63910
2008,32970,31240,29810,29760,29470,29020,28880,30600,30720,29920,30470,30420,31590,31510,31840,31850,32790,33020,31530,29700,28580,28120,28210,27490,27960,29040,29270,28360,29150,28940,29830,30040,30300,30730,31530,32490,64500,60940,58390,57880,57680,56510,56840,59640,59990,58280,59610,59360,61410,61550,62140,62590,64320,65510
2009,33200,32880,31240,29930,29860,29540,29100,29030,30730,30920,30150,30670,30580,31680,31530,31750,31790,32600,30850,31420,29750,28580,28170,28320,27630,28100,29210,29430,28460,29330,29080,29870,30070,30400,30950,31760,64060,64300,60990,58520,58030,57860,56730,57130,59940,60350,58610,60000,59660,61550,61600,62150,62750,64360
2010,32960,33250,32990,31340,29990,30010,29660,29280,29270,31010,31230,30470,30900,30820,31890,31640,31930,31890,31450,30830,31510,29870,28700,28290,28440,27750,28250,29460,29660,28660,29600,29270,30110,30260,30760,31320,64410,64080,64500,61220,58690,58300,58110,57030,57520,60470,60890,59130,60510,60100,62000,61900,62700,63210
2011,32650,32940,33240,32940,31280,29960,30040,29660,29360,29360,31140,31410,30650,31180,31030,32040,31870,32020,30950,31400,30840,31450,29870,28750,28310,28530,27820,28410,29610,29770,28800,29760,29510,30230,30660,30970,63600,64350,64080,64400,61160,58700,58350,58200,57180,57780,60750,61180,59450,60940,60540,62270,62530,62990
2012,31360,32600,32800,33110,32830,31160,29780,29960,29570,29330,29400,31220,31500,30750,31420,31230,32260,31930,29870,30890,31270,30720,31340,29810,28630,28190,28420,27780,28440,29700,29800,28840,29880,29680,30490,30760,61230,63490,64070,63830,64180,60970,58410,58150,57990,57110,57850,60920,61310,59590,61300,60910,62750,62690
2013,31260,31410,32550,32730,33030,32700,31010,29620,29890,29510,29300,29400,31280,31650,30920,31630,31630,32420,29870,29920,30810,31190,30590,31250,29650,28490,28110,28410,27770,28500,29740,29860,28930,30130,30010,30700,61140,61330,63350,63920,63620,63950,60660,58110,58000,57920,57070,57900,61020,61510,59850,61760,61650,63120
2014,29740,31510,31560,32720,32890,33120,32770,31110,29750,29940,29670,29470,29640,31450,31730,31140,31970,31970,28400,30040,30050,30920,31300,30660,31270,29710,28600,28200,28520,27880,28670,29870,29980,29170,30460,30350,58140,61540,61610,63640,64190,63780,64040,60830,58340,58140,58190,57350,58310,61320,61710,60310,62430,62330
2015,30560,30010,31800,31940,32940,33110,33310,32930,31300,29990,30170,29920,29820,29980,31760,32020,31590,32380,28320,28650,30300,30360,31150,31490,30850,31430,29910,28790,28440,28740,28160,28940,30160,30350,29610,30880,58880,58660,62100,62300,64080,64600,64160,64360,61210,58780,58600,58660,57980,58920,61910,62370,61200,63260
2016,30450,30830,30510,32300,32380,33300,33410,33550,33200,31660,30320,30460,30270,30260,30520,32370,32500,32100,28890,28700,29070,30860,30710,31520,31690,31080,31650,30140,29110,28750,29030,28420,29370,30730,30880,30100,59340,59530,59570,63160,63090,64820,65100,64630,64850,61800,59430,59210,59290,58680,59890,63110,63390,62190
2017,30820,30800,31470,31100,32820,32870,33700,33700,33930,33480,32160,30770,30820,30670,30820,31220,33100,32890,29210,29190,29290,29620,31380,31180,31890,31990,31380,31990,30440,29480,29100,29360,28910,29970,31390,31400,60030,59990,60770,60720,64200,64050,65590,65690,65310,65470,62600,60250,59920,60020,59730,61190,64490,64290
2018,30700,31070,31330,32090,31660,33360,33290,34030,33980,34250,33760,32510,31160,31180,31020,31510,31930,33610,29240,29410,29650,29920,30100,31880,31550,32160,32290,31640,32300,30760,29780,29510,29710,29470,30530,31870,59930,60480,60980,62010,61760,65240,64840,66190,66270,65900,66050,63270,60940,60690,60730,60980,62460,65480
2019,30550,30870,31530,31820,32620,32210,33720,33640,34380,34340,34580,34060,32910,31550,31590,31550,32050,32310,28810,29410,29830,30040,30430,30540,32310,31890,32510,32600,31920,32560,31060,30140,29850,30140,30070,30870,59360,60280,61360,61860,63050,62750,66030,65530,66880,66940,66490,66620,63970,61690,61440,61690,62120,63180
2020,30430,30900,31420,32220,32430,33260,32740,34180,34130,34880,34840,35000,34510,33410,32020,32170,32120,32400,29280,29030,29950,30460,30620,31090,31050,32870,32400,33010,33030,32470,33020,31460,30600,30520,30650,30480,59710,59930,61370,62680,63050,64350,63780,67050,66530,67890,67870,67470,67530,64870,62630,62690,62770,62880
2021,30600,30550,31040,31630,32360,32590,33350,32880,34270,34210,34970,34970,35090,34620,33460,32040,32220,32070,29030,29400,29200,30130,30600,30760,31180,31150,33000,32490,33120,33100,32550,33090,31520,30660,30540,30590,59640,59940,60230,61760,62970,63340,64540,64030,67270,66700,68090,68070,67640,67710,64980,62700,62760,62660
2022,31300,30600,30620,31230,31770,32400,32660,33380,32870,34320,34260,35000,34950,35160,34640,33520,32090,32220,30380,29040,29540,29320,30260,30670,30850,31210,31250,33020,32520,33140,33120,32530,33130,31570,30680,30520,61690,59650,60160,60550,62030,63070,63510,64590,64120,67330,66790,68140,68070,67690,67770,65080,62780,62740
